"size_difference","shared_otu","comA_HMAa","comB_HMAa","All_HMAa","HMAb","Rao_beta","UniFrac","seed"
0,0,0.115091370912459,0.0134305232225649,0.255693345548923,0.382864796962823,0.356063006248486,0.49078287745338,1011
20,0,0.115091370912459,0.0227140008383725,0.257324152357376,0.37684293296392,0.350774201109502,0.48854713976552,1011
40,0,0.0762883137024605,0.0357533512400391,0.309249953019289,0.506458241096079,0.411398670496587,0.513508730159496,1011
60,0,0.115091370912459,0.101447335377735,0.269694115806951,0.322849525323708,0.303333142671573,0.464661124335069,1011
0,0,0.133195576966765,0.0260384110822604,0.342479852802024,0.525725717555023,0.405442879521861,0.558215863841033,1011
20,0,0.14729024439768,0.0365188823745924,0.275691702048965,0.367574277325657,0.334130525753482,0.472553660671084,1011
40,0,0.153282014475415,0.0553391494843926,0.254804584876281,0.300988005792755,0.29567592987962,0.443359495034113,1011
60,0,0.024587736357976,0.231003959925326,0.215151598534152,0.174711500785002,0.219060460576815,0.293540884738095,1011
0,0,0.180163869112489,0.0386893976070096,0.267148589009013,0.315443911298526,0.300886279403425,0.470519124170021,1011
20,0,0.0371939402794786,0.194106428474675,0.198921308862116,0.166542248970079,0.220687900965108,0.276825435363583,1011
40,0,0.0384939632246089,0.435715919228415,0.515427046824467,0.55664421119591,0.309816939583904,0.797185723568164,1011
80,0,0.167380694909055,0.341528015275529,0.299013170818241,0.0891176314518964,0.110667907030719,0.263308145577917,1011
0,0,0.0468554682963402,0.258767159878515,0.299317246698671,0.293011865222488,0.266310220363113,0.391414533798102,1011
20,0,0.110459011778274,0.487165367482842,0.533084815665487,0.468545252069858,0.241562571569914,0.759520462036938,1011
40,0,0.244196024748018,0.384255972500581,0.389534089885102,0.150616182521605,0.109461219462266,0.376978983802679,1011
80,0,0.152116269410572,0.430174689720906,0.407732778524684,0.23317459791789,0.158340969277088,0.522398196003374,1011
0,0,0.133749894337875,0.0998753642686449,0.323376378580764,0.413127498555008,0.338640095600893,0.772762757210505,1012
20,0,0.13133917812863,0.0323377444306709,0.257045884764504,0.350414846969707,0.332021386096987,0.79350894430475,1012
40,0,0.175361499844584,0.0477235142636302,0.326625890207587,0.430166766306958,0.34880236258529,0.84329930487561,1012
60,0,0.135978389097302,0.0586414247842201,0.140644018106648,0.0866682223317738,0.170424287636617,0.373852780476379,1012
0,0,0.218913807944568,0.0532193123776003,0.311537663154258,0.350942205986348,0.300179598392548,0.788853063248217,1012
20,0,0.190544219544215,0.0498072104213641,0.230515697492832,0.220679965020084,0.248448719508691,0.470050175585825,1012
40,0,0.10831675538024,0.437556708330658,0.417271497931238,0.288669532151577,0.193988429817493,0.798364891189926,1012
60,0,0.236376774064786,0.0590199750877205,0.357455749063608,0.419514748974709,0.323204351942582,0.531257234912398,1012
0,0,0.263516952646062,0.208115112195289,0.391841964566558,0.312051864291765,0.226472399678315,0.806319602651104,1012
20,0,0.198106522004214,0.0614072907860093,0.285432790756083,0.311351768721943,0.28765741895025,0.528630803264103,1012
40,0,0.282746090869631,0.0680648313985708,0.357182228020783,0.363553533773365,0.284053305830812,0.470902786096396,1012
80,0,0.263516952646062,0.0944034969202235,0.369143049929106,0.380365650291927,0.287041593942984,0.533885035935719,1012
0,0,0.211583736530512,0.171423431087244,0.347570140006536,0.312133112395316,0.252345312116017,0.477163342928935,1012
20,0,0.312159602708719,0.105837769302722,0.512466281505798,0.606935191000155,0.350597919778836,0.922799307315039,1012
40,0,0.0478949573535753,0.260876523081316,0.300080060314809,0.291388640194727,0.262738135095936,0.508364671786796,1012
80,0,0.339801649530411,0.106547223326322,0.36910224627122,0.291855619685706,0.226379860541867,0.409991606344034,1012
0,0,0.00228943325988692,0.00941539926269581,0.290597766652822,0.569490700783061,0.468464474153178,0.473633266435127,1013
20,0,0.0109012419008363,0.280179402952603,0.420057592050542,0.549034539247645,0.371333165513224,0.52016971930656,1013
40,1,0.00228943325988692,0.27565728339725,0.312579703703323,0.34721269074951,0.298416572580058,0.471610015258591,1013
60,2,0.0109012419008363,0.379397965985283,0.431746313090487,0.473193418294855,0.310830348619234,0.516273093880536,1013
0,1,0.00693788706705086,0.200674968223335,0.288976842751653,0.370340830212921,0.305380993466339,0.436396071093633,1013
20,2,0.00242579122107225,0.534865013599242,0.47652369252363,0.415756580226946,0.242092079319996,0.726696117793986,1013
40,2,0.0557511554171965,0.00832138132560957,0.252109808893609,0.440147081044413,0.399824370400533,0.43655872284002,1013
60,2,0.00609750537177817,0.32806778172439,0.344595462963586,0.355025638831005,0.285360139345089,0.542168433011765,1013
0,2,0.0588915863214098,0.0030720917717198,0.192656825916062,0.323349973738995,0.346692306008753,0.480101050067839,1013
20,2,0.00772137326889468,0.320204034647296,0.343803081860852,0.359680755805514,0.289115829393556,0.543679373795423,1013
40,2,0.204940775602058,0.00895529391794214,0.345558990160495,0.47722191080099,0.370547424576254,0.561918379222422,1013
80,2,0.00900189482800392,0.382800060336149,0.369276899324706,0.346751843485258,0.264570864602672,0.484418592126076,1013
0,1,0.229454381577363,0.00816271388240523,0.351136739434945,0.464656383410122,0.358349257786097,0.561105083946974,1013
20,1,0.0117400495420368,0.369256400616196,0.405067849643385,0.429139249128538,0.300044763375597,0.55748215635336,1013
40,1,0.00970387561193178,0.380218685536619,0.368738863672433,0.347555166196315,0.265449987742437,0.483931357073734,1013
80,1,0.38689121875845,0.412373304710373,0.4592795337017,0.119294543934578,0.0464661518030535,0.47352535779134,1013
0,0,0.00518169828188267,0.213325445954693,0.281394746303184,0.344282348369792,0.313045507966503,0.425634665643403,1014
20,0,0.12978535486657,0.234051211903346,0.311987505727339,0.260138444684763,0.234660274496572,0.488116428593992,1014
40,0,0.00151614506030295,0.305471627425157,0.220825468672158,0.134663164858855,0.178145747509058,0.349012687694155,1014
60,0,0.000353657303436916,0.304631406748046,0.206224873057354,0.107464682063226,0.161027365180306,0.272508861192536,1014
0,0,0.152242482784469,0.00826962668975056,0.277069008945422,0.393625908416624,0.352126210917193,0.479050051718505,1014
20,0,0.142504376659078,0.00162657231485778,0.259875251387635,0.375619553801335,0.348364554811805,0.493739014537376,1014
40,0,0.00271016558417861,0.354414920963796,0.29167798898845,0.226230891428926,0.214882642366924,0.428091406377255,1014
60,0,0.00567175417374717,0.415792007863485,0.348352146645309,0.275240531253387,0.226211590115953,0.526429528246485,1014
0,0,0.00174259424736007,0.352343833051099,0.309417442875294,0.26474845845213,0.238457576589673,0.406246238985689,1014
20,0,0.00796062965218826,0.275548730676119,0.30176383389529,0.320018307462273,0.28540369150751,0.516063745187367,1014
40,0,0.00205590944376762,0.352389612237092,0.293685470489131,0.232925419297403,0.218192065503649,0.451698756803067,1014
80,0,0.00827031222145367,0.169822342202435,0.284691220199896,0.391289785975903,0.34588697278145,0.429279844239267,1014
0,0,0.00927181077287598,0.194599848856086,0.304008288343698,0.404144917058433,0.343579491676119,0.525706421821977,1014
20,0,0.0089232442677952,0.271861173003922,0.327648762498923,0.374513107726129,0.308927950871132,0.474145292812021,1014
40,0,0.00729334547560807,0.394768917068673,0.333994133273864,0.265926004003448,0.227834527586307,0.465754497070987,1014
80,0,0.371348505821562,0.263951523753825,0.40491256254039,0.174525095505392,0.116861390383915,0.467385824485729,1014
0,0,0.109927111130833,0.142996003816393,0.221675439815439,0.190427764683653,0.227222663639061,0.288633997025502,1015
20,0,0.280826942564303,0.214761473543778,0.320354813158453,0.145121210208826,0.14588216055604,0.36101351253946,1015
40,0,0.0974848181239347,0.278862887992599,0.370718135769863,0.365088565423192,0.276811073723872,0.534786589929195,1015
60,0,0.174035206407395,0.245802235339164,0.276195375920393,0.132553310094229,0.157525812724551,0.28985116875937,1015
0,0,0.362939346880758,0.16822516050145,0.384970079485798,0.238775651589388,0.17879715986844,0.475480352450379,1015
20,0,0.341195282482114,0.229466948581578,0.378547445678389,0.186432660293086,0.141638534027598,0.397037830174872,1015
40,0,0.133203695925166,0.248992382815159,0.349202769079214,0.316209459418103,0.253942620633585,0.459150771985736,1015
60,0,0.133203695925166,0.26656306761355,0.353548429113834,0.307330094688952,0.245092100643393,0.458773517572738,1015
0,0,0.193540197041423,0.221329558211472,0.354758556950682,0.29464735864847,0.235444674211941,0.449388450475425,1015
20,0,0.248776529573723,0.283664532569585,0.393497907091163,0.254554752039017,0.183823337835822,0.501263817846736,1015
40,0,0.408202669695572,0.252374888804808,0.386200650748306,0.111823742996233,0.0796173100035636,0.338893264611432,1015
80,0,0.229375845243024,0.211366186756024,0.284491171468804,0.128240310938559,0.150543404968272,0.275519060573707,1015
0,0,0.41154763922712,0.242198634128646,0.383972698424151,0.114199123492537,0.0827057179228681,0.337763989079969,1015
20,0,0.301877168056278,0.275337812826017,0.373797616130216,0.170380251378137,0.135009641269227,0.410583551480374,1015
40,0,0.286265826119536,0.32514680886367,0.428405431887142,0.245398228791078,0.15718690783593,0.502051314944077,1015
80,0,0.301349744643005,0.298632977709605,0.411827529582846,0.223672336813081,0.152066085131391,0.500041379398707,1015
0,0,0.00106599323089312,0.0507844807553183,0.235615631506719,0.419380789027227,0.393967890917651,0.747767044440445,1016
20,0,0.0366040244152487,0.366369187550205,0.334902886118651,0.266832560271848,0.228249245624893,0.451618221542988,1016
40,0,0.0139930137329907,0.549265993642774,0.423816474345084,0.284373941314403,0.185118824154369,0.575609826285258,1016
60,0,0.00242247979422526,0.0803162193348702,0.278850685550944,0.474962671972793,0.408201091851869,0.512839713753009,1016
0,0,0.00248427949324352,0.0310526261964877,0.133042902767432,0.232548899845133,0.304028808725405,0.244742184645325,1016
20,0,0.00287953241067982,0.0734980739818887,0.277169038360271,0.477960470327974,0.411429169133128,0.513192246303816,1016
40,0,0.0018914399956719,0.0868588089161466,0.27350441044993,0.458258571988042,0.399892948009172,0.503040078571182,1016
60,0,0.00310448585242774,0.104482618615808,0.245353126879277,0.383119149290317,0.362242250196089,0.482853584962953,1016
0,0,0.00240810796767559,0.0709546881621892,0.269144760545626,0.464926724961387,0.407219543076851,0.503302131628692,1016
20,0,0.00448839986748983,0.107775591455294,0.340234417622234,0.568204843921685,0.436462337145878,0.600207253536909,1016
40,0,0.00715488075239419,0.0954449173623788,0.330159952711475,0.557720107308178,0.43539214534993,0.548566103682928,1016
80,0,0.0777017902910662,0.552195116858872,0.456796776794562,0.283696646439186,0.161402975665327,0.595490310746185,1016
0,0,0.0061094676166406,0.0878440295409536,0.277023478698919,0.460093460240243,0.399085845002965,0.440376819069665,1016
20,0,0.00457814284185837,0.0870346387842986,0.250581938245355,0.409551094864552,0.378759568725617,0.489702781659756,1016
40,0,0.08800452029816,0.391199708962034,0.356631265500228,0.234058301740262,0.191586979464343,0.459560185146668,1016
80,0,0.103131779934665,0.520741941246392,0.475233849056911,0.326593976932765,0.182841079331401,0.576469949000649,1016
0,0,0.123642106729986,0.00264761308322787,0.292671704619859,0.459053689426505,0.389785562104328,0.555806890753777,1017
20,0,0.13534367868336,0.0187196583019426,0.25433041307824,0.354597489171177,0.335598888602658,0.412398593136956,1017
40,0,0.154584883986251,0.0729456237177699,0.333275080869272,0.439019654034523,0.336522129981263,0.501205778373592,1017
60,0,0.221886503560004,0.0669151516466583,0.535893206541449,0.782984757876236,0.450574065654083,0.9202676568212,1017
0,0,0.176434435573959,0.0415704756360635,0.287071636447307,0.356138361684591,0.318623846178724,0.49679595632932,1017
20,0,0.21968243081778,0.0700445871775262,0.307044837377247,0.324362656759187,0.283107221401625,0.423617013565499,1017
40,0,0.0546115818683584,0.0783305360096136,0.235161183524007,0.337380249170042,0.334803371701891,0.434659325766091,1017
60,0,0.0418535847723344,0.197142194528674,0.280401705798988,0.321807632296968,0.297916790274278,0.400749092276239,1017
0,0,0.0860119734175908,0.0972830432688516,0.464891207524602,0.746487398362762,0.475363732370459,0.932163862736882,1017
20,0,0.0785170726229644,0.0575481317340929,0.193835758637657,0.251606312918257,0.291105488175595,0.322117723705899,1017
40,0,0.0679135817868522,0.283516514670258,0.333516261969765,0.315602427482419,0.263119518473685,0.510869743842059,1017
80,0,0.0852881849726808,0.336851611605302,0.415853474937323,0.409567153296663,0.279849660224188,0.416085713213238,1017
0,0,0.167916544068896,0.060595822283038,0.232491598907192,0.236470831462451,0.259187927368004,0.332526054382295,1017
20,0,0.0607350269819438,0.246286199427706,0.30752142581953,0.308021625229411,0.268828614334623,0.457056299698728,1017
40,0,0.0760277315915041,0.320775646569541,0.353144132701847,0.309484887242648,0.247654179239298,0.447489486388039,1017
80,0,0.0413214987280728,0.361653159429955,0.344080383536918,0.285186108915808,0.228555032114659,0.482215570529475,1017
0,0,0.149196600432091,0.197892295497601,0.30311127593174,0.259133655933789,0.240142849112168,0.410226715106247,1018
20,0,0.15450076200212,0.129230086054922,0.298548484341776,0.31336612062651,0.281233599886596,0.424167760157558,1018
40,0,0.137062641956829,0.00643832097074551,0.1845263303839,0.225551697840226,0.275134154204989,0.247143337865521,1018
60,1,0.0939436904004277,0.0454430149858158,0.271346807471955,0.403306909557667,0.357911951111891,0.476482205889635,1018
0,0,0.118116531209945,0.156523661842921,0.292484421709964,0.310328650367061,0.28301577998826,0.441936205354846,1018
20,1,0.132649497829874,0.0319449894000104,0.23267809205553,0.300761696881176,0.308614378884499,0.312233012779958,1018
40,1,0.153160630901676,0.0578566275243509,0.342701926903686,0.474386595381346,0.367191863030765,0.554379381722486,1018
60,1,0.153160630901676,0.0713604555057908,0.345535320465611,0.466549554523756,0.359983615490924,0.5514166064672,1018
0,1,0.148378255819909,0.0318341543626313,0.193350326419006,0.206488242655471,0.251095296087333,0.318150999278964,1018
20,1,0.170126669100273,0.0702952060981415,0.349708801580992,0.45899572796357,0.351783922188954,0.550184941597108,1018
40,1,0.158468765693327,0.0402661666059137,0.26003241590854,0.321329899517839,0.309041317155692,0.485267722721426,1018
80,1,0.239533222874827,0.0429867205589394,0.350223076650546,0.417926209867325,0.324343575017764,0.47615611937849,1018
0,1,0.184923110953087,0.425313279893565,0.529055430374735,0.447874469902819,0.22846351677774,0.74717343977166,1018
20,1,0.0304536416651611,0.26646654880349,0.286978824410486,0.277037458352322,0.262121905337201,0.454395858557613,1018
40,1,0.200095848001809,0.117131249864657,0.365452689589795,0.413678281313125,0.311539221782416,0.521475772890354,1018
80,1,0.0127992017391174,0.374832088598363,0.232727046219691,0.0778228021019023,0.111218655857671,0.316150132159456,1018
0,0,0.367495220416612,0.0252474423139806,0.399624564241898,0.406506465753203,0.283373892422597,0.583953559992785,1019
20,0,0.181308863808033,0.0271005692142458,0.269493006905834,0.330576580789389,0.310999112395292,0.435573821286869,1019
40,0,0.0282457629678621,0.281787940303117,0.314603938905549,0.319174174540118,0.276219426069097,0.451986129117051,1019
60,0,0.027397857914027,0.296020323692625,0.360368119252004,0.397318056897357,0.304660403278971,0.522380260477807,1019
0,0,0.0468942087107847,0.200525462745368,0.344762633887226,0.442105596318298,0.346665772506705,0.562192213560277,1019
20,0,0.0370082515872756,0.255993655376649,0.296133878068379,0.299265849172833,0.272916376176126,0.453876639567988,1019
40,0,0.0478505602172429,0.268614443792943,0.325366092384968,0.334267180759751,0.281076353160154,0.540114817898818,1019
60,0,0.207623382169605,0.0958767836822792,0.342844065904226,0.382187965956568,0.305524002648396,0.532711656953732,1019
0,1,0.0421122689911906,0.231604327196803,0.205208376143768,0.136700156099542,0.192836187180023,0.333246148873227,1019
20,1,0.0335796593464008,0.28847516788835,0.298205029459482,0.274355231684213,0.253153433415582,0.493271710735564,1019
40,1,0.0662389222153889,0.393895999645621,0.341654128541609,0.223173335222208,0.189617997526044,0.408038193709739,1019
80,1,0.260327303497617,0.103626198406978,0.24998167287328,0.136009843841967,0.170568283457045,0.285381992657506,1019
0,2,0.114283966824555,0.322229813052124,0.329601404199121,0.222689028521563,0.197391333690539,0.38902042339474,1019
20,2,0.299166787803434,0.0241951365509597,0.243808563641446,0.164255202928498,0.197791778437416,0.366174796289996,1019
40,2,0.270718794614779,0.101596209097724,0.313364063674914,0.254413123637325,0.230006354395344,0.471988606501715,1019
80,3,0.0763018242385603,0.37533521845579,0.329079836288932,0.206522629883514,0.187296987537786,0.506102888590623,1019
0,0,0.26168305310867,0.173815593829205,0.275732012675958,0.11596537841404,0.151725721464463,0.541697596199736,1020
20,0,0.265225629154049,0.254172398250357,0.328567127838161,0.137736228271916,0.132772330019563,0.371491892469022,1020
40,0,0.0185848011990009,0.402581739975707,0.354035214347288,0.286903887519868,0.223772186795123,0.467864441482668,1020
60,0,0.265745078432512,0.337281876153356,0.407290452627886,0.211553950669903,0.144618828819541,0.448017222574029,1020
0,0,0.017177357309051,0.336683626145352,0.318925573795707,0.283990164137011,0.249402154896375,0.505997174315683,1020
20,0,0.0176347796746401,0.0230170031784228,0.110378324684805,0.180104866516547,0.270817205997244,0.219732694130112,1020
40,0,0.0281842596454046,0.337594568990853,0.301971930355701,0.238165032075145,0.225466486023059,0.445032419077398,1020
60,0,0.312778452404278,0.332573367342676,0.414622788564772,0.183893757382589,0.121883902888379,0.446138769585446,1020
0,0,0.0329519891833122,0.298067751104021,0.356746259789957,0.382472779292581,0.296530080340855,0.54310824226374,1020
20,0,0.0122459103869152,0.376034015418452,0.325650935158989,0.263021944512612,0.227677966238221,0.508080813988459,1020
40,0,0.358327224421877,0.342483564862716,0.439744102584464,0.178677415884335,0.100223574335036,0.423435035484486,1020
80,0,0.353934811449693,0.250623152761691,0.357481221409117,0.11040447860685,0.0944130974934009,0.221908706352104,1020
0,1,0.0208855740581736,0.358373452287944,0.339499341299928,0.29973965625374,0.248833018337972,0.509555267317573,1020
20,1,0.0332025194840147,0.557122186862085,0.44599309372348,0.301661481100861,0.174448514204181,0.596096015867568,1020
40,1,0.0270408826373852,0.37629770674895,0.368755189832894,0.334171790279453,0.256428292305853,0.497034032849011,1020
